Results_Name,VSPAERO_History
Results_Timestamp,1711202817
FC_AoA_,-2.105262999999999884e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.230000000000000071e+01
FC_Cref_,8.204169999999999519e-01
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.009113299999999924e+01
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,1.296597999999999917e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,4.499600000000000127e-02
FC_Zcg_,9.867099999999999482e-02
S,0.000000000000000000e+00,6.279999999999999992e-03,1.256999999999999958e-02,1.884999999999999870e-02,2.513999999999999915e-02,3.142999999999999960e-02,3.771999999999999659e-02,4.399999999999999745e-02,5.029000000000000137e-02,5.657999999999999835e-02,6.288000000000000533e-02,6.916999999999999538e-02,7.545999999999999930e-02,8.175000000000000322e-02,8.805000000000000326e-02,9.433999999999999331e-02,1.006299999999999972e-01,1.069299999999999973e-01,1.132200000000000012e-01,1.195200000000000012e-01,1.258100000000000052e-01,1.321100000000000052e-01,1.383999999999999952e-01,1.446999999999999953e-01,1.509999999999999953e-01,1.572900000000000131e-01,1.635900000000000132e-01,1.698900000000000132e-01,1.761800000000000033e-01,1.824800000000000033e-01,1.887800000000000034e-01,1.950699999999999934e-01,2.013699999999999934e-01,2.076699999999999935e-01,2.139600000000000113e-01,2.202600000000000113e-01,2.265600000000000114e-01,2.328500000000000014e-01,2.391500000000000015e-01,2.454500000000000015e-01,2.517400000000000193e-01,2.580399999999999916e-01,2.643300000000000094e-01,2.706299999999999817e-01,2.769199999999999995e-01,2.832200000000000273e-01,2.895099999999999896e-01,2.958000000000000074e-01,3.020999999999999797e-01,3.083899999999999975e-01,3.146800000000000153e-01,3.209699999999999775e-01,3.272700000000000053e-01,3.335600000000000231e-01,3.398499999999999854e-01,3.461400000000000032e-01,3.524300000000000210e-01,3.587199999999999833e-01,3.650100000000000011e-01,3.713000000000000189e-01,3.775899999999999812e-01,3.838699999999999890e-01,3.901600000000000068e-01,3.964500000000000246e-01,4.027399999999999869e-01,4.090199999999999947e-01,4.153100000000000125e-01,4.215900000000000203e-01,4.278799999999999826e-01,4.341599999999999904e-01,4.404500000000000082e-01,4.467300000000000160e-01,4.530100000000000238e-01,4.592999999999999861e-01,4.655799999999999939e-01,4.718600000000000017e-01,4.781400000000000095e-01,4.844200000000000172e-01,4.907000000000000250e-01,4.969799999999999773e-01,5.030200000000000227e-01,5.092999999999999750e-01,5.155800000000000383e-01,5.218599999999999905e-01,5.281400000000000539e-01,5.344200000000000061e-01,5.406999999999999584e-01,5.469899999999999762e-01,5.532700000000000395e-01,5.595499999999999918e-01,5.658400000000000096e-01,5.721199999999999619e-01,5.784099999999999797e-01,5.846900000000000430e-01,5.909799999999999498e-01,5.972600000000000131e-01,6.035500000000000309e-01,6.098400000000000487e-01,6.161299999999999555e-01,6.224100000000000188e-01,6.287000000000000366e-01,6.349900000000000544e-01,6.412799999999999612e-01,6.475699999999999790e-01,6.538599999999999968e-01,6.601500000000000146e-01,6.664400000000000324e-01,6.727300000000000502e-01,6.790300000000000225e-01,6.853200000000000403e-01,6.916099999999999470e-01,6.978999999999999648e-01,7.042000000000000481e-01,7.104899999999999549e-01,7.167799999999999727e-01,7.230799999999999450e-01,7.293699999999999628e-01,7.356700000000000461e-01,7.419599999999999529e-01,7.482600000000000362e-01,7.545500000000000540e-01,7.608500000000000263e-01,7.671499999999999986e-01,7.734400000000000164e-01,7.797399999999999887e-01,7.860399999999999610e-01,7.923299999999999788e-01,7.986299999999999510e-01,8.049300000000000344e-01,8.112200000000000522e-01,8.175200000000000244e-01,8.238199999999999967e-01,8.301100000000000145e-01,8.364099999999999868e-01,8.427099999999999591e-01,8.489999999999999769e-01,8.552999999999999492e-01,8.616000000000000325e-01,8.678900000000000503e-01,8.741900000000000226e-01,8.804800000000000404e-01,8.867800000000000127e-01,8.930700000000000305e-01,8.993700000000000028e-01,9.056600000000000206e-01,9.119500000000000384e-01,9.182500000000000107e-01,9.245400000000000285e-01,9.308300000000000463e-01,9.371199999999999530e-01,9.434200000000000363e-01,9.497100000000000541e-01,9.559999999999999609e-01,9.622800000000000242e-01,9.685700000000000420e-01,9.748599999999999488e-01,9.811499999999999666e-01,9.874300000000000299e-01,9.937200000000000477e-01,1.000000000000000000e+00
V/Vref,1.025689999999999991e+00,1.033700000000000063e+00,1.035609999999999919e+00,1.037039999999999962e+00,1.038669999999999982e+00,1.040780000000000038e+00,1.040920000000000067e+00,1.040629999999999944e+00,1.041150000000000020e+00,1.043600000000000083e+00,1.042969999999999953e+00,1.042210000000000081e+00,1.043260000000000076e+00,1.044189999999999952e+00,1.043959999999999999e+00,1.044399999999999995e+00,1.043809999999999905e+00,1.044329999999999981e+00,1.044540000000000024e+00,1.045390000000000041e+00,1.042980000000000018e+00,1.044810000000000016e+00,1.044729999999999936e+00,1.045570000000000110e+00,1.042939999999999978e+00,1.045150000000000023e+00,1.045029999999999903e+00,1.045320000000000027e+00,1.044329999999999981e+00,1.044850000000000056e+00,1.044359999999999955e+00,1.044890000000000096e+00,1.044019999999999948e+00,1.044489999999999919e+00,1.044110000000000094e+00,1.044499999999999984e+00,1.043849999999999945e+00,1.043860000000000010e+00,1.043889999999999985e+00,1.044119999999999937e+00,1.043509999999999938e+00,1.043690000000000007e+00,1.043560000000000043e+00,1.043749999999999956e+00,1.043139999999999956e+00,1.043350000000000000e+00,1.043379999999999974e+00,1.043539999999999912e+00,1.043139999999999956e+00,1.043129999999999891e+00,1.043390000000000040e+00,1.043409999999999949e+00,1.043090000000000073e+00,1.043099999999999916e+00,1.043400000000000105e+00,1.043269999999999920e+00,1.043269999999999920e+00,1.043039999999999967e+00,1.043609999999999927e+00,1.043179999999999996e+00,1.043520000000000003e+00,1.043339999999999934e+00,1.043560000000000043e+00,1.043549999999999978e+00,1.043339999999999934e+00,1.043630000000000058e+00,1.043230000000000102e+00,1.043649999999999967e+00,1.043020000000000058e+00,1.043500000000000094e+00,1.043129999999999891e+00,1.043560000000000043e+00,1.042810000000000015e+00,1.043430000000000080e+00,1.043490000000000029e+00,1.046450000000000102e+00,1.043979999999999908e+00,1.044580000000000064e+00,1.043619999999999992e+00,1.042729999999999935e+00,1.037500000000000089e+00,1.043379999999999974e+00,1.044759999999999911e+00,1.043849999999999945e+00,1.040939999999999976e+00,1.043760000000000021e+00,1.043460000000000054e+00,1.043069999999999942e+00,1.043539999999999912e+00,1.043400000000000105e+00,1.043500000000000094e+00,1.043299999999999894e+00,1.043590000000000018e+00,1.043570000000000109e+00,1.043630000000000058e+00,1.043639999999999901e+00,1.043500000000000094e+00,1.043860000000000010e+00,1.043379999999999974e+00,1.043840000000000101e+00,1.043139999999999956e+00,1.043949999999999934e+00,1.043060000000000098e+00,1.043539999999999912e+00,1.043250000000000011e+00,1.043690000000000007e+00,1.043199999999999905e+00,1.043439999999999923e+00,1.043330000000000091e+00,1.043760000000000021e+00,1.043190000000000062e+00,1.043420000000000014e+00,1.043700000000000072e+00,1.043879999999999919e+00,1.043520000000000003e+00,1.043600000000000083e+00,1.043909999999999894e+00,1.044030000000000014e+00,1.043919999999999959e+00,1.044000000000000039e+00,1.044280000000000097e+00,1.044419999999999904e+00,1.044159999999999977e+00,1.044349999999999890e+00,1.044680000000000053e+00,1.044580000000000064e+00,1.044720000000000093e+00,1.044440000000000035e+00,1.045190000000000063e+00,1.044960000000000111e+00,1.045239999999999947e+00,1.044950000000000045e+00,1.045619999999999994e+00,1.045619999999999994e+00,1.045460000000000056e+00,1.046699999999999964e+00,1.046010000000000106e+00,1.045320000000000027e+00,1.044720000000000093e+00,1.046219999999999928e+00,1.045080000000000009e+00,1.044440000000000035e+00,1.044310000000000072e+00,1.043749999999999956e+00,1.044310000000000072e+00,1.044019999999999948e+00,1.044219999999999926e+00,1.043320000000000025e+00,1.041860000000000008e+00,1.042929999999999913e+00,1.043430000000000080e+00,1.041069999999999940e+00,1.040350000000000108e+00,1.040769999999999973e+00,1.040640000000000009e+00,1.038880000000000026e+00,1.036550000000000082e+00,1.035549999999999971e+00,1.033979999999999899e+00,1.026180000000000092e+00
WingId,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Xavg,2.886509999999999909e+00,2.858389999999999986e+00,2.830249999999999932e+00,2.801820000000000199e+00,2.773439999999999905e+00,2.745280000000000165e+00,2.717130000000000045e+00,2.688969999999999860e+00,2.660829999999999806e+00,2.632660000000000000e+00,2.604499999999999815e+00,2.576340000000000074e+00,2.548179999999999890e+00,2.520010000000000083e+00,2.491839999999999833e+00,2.463670000000000027e+00,2.435500000000000220e+00,2.407319999999999904e+00,2.379140000000000033e+00,2.350960000000000161e+00,2.323119999999999852e+00,2.293849999999999945e+00,2.265660000000000007e+00,2.237480000000000135e+00,2.211399999999999810e+00,2.180480000000000196e+00,2.152299999999999880e+00,2.124109999999999943e+00,2.095920000000000005e+00,2.067730000000000068e+00,2.039540000000000131e+00,2.011359999999999815e+00,1.983160000000000034e+00,1.954970000000000097e+00,1.926790000000000003e+00,1.898600000000000065e+00,1.870409999999999906e+00,1.842219999999999969e+00,1.814040000000000097e+00,1.785849999999999937e+00,1.757660000000000000e+00,1.729479999999999906e+00,1.701300000000000034e+00,1.673119999999999941e+00,1.644930000000000003e+00,1.616749999999999909e+00,1.588580000000000103e+00,1.560400000000000009e+00,1.532210000000000072e+00,1.504040000000000044e+00,1.475880000000000081e+00,1.447710000000000052e+00,1.419519999999999893e+00,1.391359999999999930e+00,1.363199999999999967e+00,1.335040000000000004e+00,1.306850000000000067e+00,1.278699999999999948e+00,1.250539999999999985e+00,1.222390000000000088e+00,1.194199999999999928e+00,1.166050000000000031e+00,1.137899999999999912e+00,1.109750000000000014e+00,1.081569999999999920e+00,1.053430000000000089e+00,1.025279999999999969e+00,9.971400000000000263e-01,9.689499999999999780e-01,9.408100000000000351e-01,9.126699999999999813e-01,8.845199999999999729e-01,8.563399999999999901e-01,8.282000000000000473e-01,8.000599999999999934e-01,7.670599999999999641e-01,7.454100000000000170e-01,7.181800000000000406e-01,6.900300000000000322e-01,6.598000000000000531e-01,6.639599999999999946e-01,6.912899999999999601e-01,7.194500000000000339e-01,7.467300000000000049e-01,7.785800000000000498e-01,8.027900000000000036e-01,8.309299999999999464e-01,8.590700000000000003e-01,8.872600000000000486e-01,9.153999999999999915e-01,9.435499999999999998e-01,9.716900000000000537e-01,9.998799999999999910e-01,1.028019999999999934e+00,1.056170000000000053e+00,1.084310000000000107e+00,1.112500000000000044e+00,1.140649999999999942e+00,1.168800000000000061e+00,1.196949999999999958e+00,1.225139999999999896e+00,1.253290000000000015e+00,1.281439999999999912e+00,1.309600000000000097e+00,1.337790000000000035e+00,1.365949999999999998e+00,1.394109999999999960e+00,1.422269999999999923e+00,1.450469999999999926e+00,1.478630000000000111e+00,1.506799999999999917e+00,1.534969999999999946e+00,1.563160000000000105e+00,1.591339999999999977e+00,1.619510000000000005e+00,1.647690000000000099e+00,1.675880000000000036e+00,1.704059999999999908e+00,1.732240000000000002e+00,1.760420000000000096e+00,1.788620000000000099e+00,1.816799999999999971e+00,1.844989999999999908e+00,1.873170000000000002e+00,1.901370000000000005e+00,1.929550000000000098e+00,1.957740000000000036e+00,1.985929999999999973e+00,2.014120000000000132e+00,2.042310000000000070e+00,2.070500000000000007e+00,2.098689999999999944e+00,2.126879999999999882e+00,2.155069999999999819e+00,2.183250000000000135e+00,2.208740000000000148e+00,2.238989999999999814e+00,2.267180000000000195e+00,2.295360000000000067e+00,2.322540000000000049e+00,2.350960000000000161e+00,2.379140000000000033e+00,2.407319999999999904e+00,2.435500000000000220e+00,2.463670000000000027e+00,2.491839999999999833e+00,2.520010000000000083e+00,2.548179999999999890e+00,2.576340000000000074e+00,2.604499999999999815e+00,2.632660000000000000e+00,2.660829999999999806e+00,2.688969999999999860e+00,2.717130000000000045e+00,2.745280000000000165e+00,2.773439999999999905e+00,2.801820000000000199e+00,2.830249999999999932e+00,2.858389999999999986e+00,2.886509999999999909e+00
Yavg,6.105509999999999771e+00,6.028719999999999857e+00,5.951920000000000321e+00,5.875110000000000277e+00,5.798329999999999984e+00,5.721540000000000070e+00,5.644739999999999647e+00,5.567940000000000111e+00,5.491150000000000198e+00,5.414349999999999774e+00,5.337550000000000239e+00,5.260760000000000325e+00,5.183959999999999901e+00,5.107160000000000366e+00,5.030359999999999943e+00,4.953570000000000029e+00,4.876769999999999605e+00,4.799970000000000070e+00,4.723169999999999646e+00,4.646370000000000111e+00,4.567829999999999835e+00,4.490630000000000344e+00,4.413829999999999920e+00,4.337030000000000385e+00,4.258680000000000021e+00,4.181460000000000399e+00,4.104669999999999597e+00,4.027870000000000061e+00,3.951070000000000082e+00,3.874270000000000103e+00,3.797470000000000123e+00,3.720670000000000144e+00,3.643870000000000164e+00,3.567070000000000185e+00,3.490270000000000206e+00,3.413469999999999782e+00,3.336679999999999868e+00,3.259879999999999889e+00,3.183079999999999909e+00,3.106279999999999930e+00,3.029479999999999951e+00,2.952679999999999971e+00,2.875879999999999992e+00,2.799080000000000013e+00,2.722280000000000033e+00,2.645480000000000054e+00,2.568680000000000074e+00,2.491880000000000095e+00,2.415080000000000116e+00,2.338280000000000136e+00,2.261480000000000157e+00,2.184680000000000177e+00,2.107880000000000198e+00,2.031080000000000219e+00,1.954280000000000017e+00,1.877480000000000038e+00,1.800680000000000058e+00,1.723880000000000079e+00,1.647080000000000100e+00,1.570279999999999898e+00,1.493479999999999919e+00,1.416679999999999939e+00,1.339879999999999960e+00,1.263079999999999981e+00,1.186280000000000001e+00,1.109480000000000022e+00,1.032680000000000042e+00,9.558799999999999519e-01,8.790799999999999725e-01,8.022799999999999931e-01,7.254699999999999482e-01,6.486699999999999688e-01,5.718699999999999894e-01,4.950700000000000101e-01,4.182699999999999751e-01,3.430400000000000116e-01,2.666499999999999981e-01,1.898499999999999910e-01,1.130599999999999938e-01,3.797999999999999987e-02,-4.002000000000000002e-02,-1.172200000000000047e-01,-1.940399999999999903e-01,-2.708699999999999997e-01,-3.491799999999999904e-01,-4.264000000000000012e-01,-5.031999999999999806e-01,-5.799999999999999600e-01,-6.568000000000000504e-01,-7.336000000000000298e-01,-8.104099999999999637e-01,-8.872100000000000541e-01,-9.640100000000000335e-01,-1.040810000000000013e+00,-1.117609999999999992e+00,-1.194409999999999972e+00,-1.271220000000000017e+00,-1.348019999999999996e+00,-1.424819999999999975e+00,-1.501619999999999955e+00,-1.578419999999999934e+00,-1.655219999999999914e+00,-1.732019999999999893e+00,-1.808829999999999938e+00,-1.885629999999999917e+00,-1.962429999999999897e+00,-2.039229999999999876e+00,-2.116029999999999855e+00,-2.192829999999999835e+00,-2.269629999999999814e+00,-2.346429999999999794e+00,-2.423239999999999839e+00,-2.500039999999999818e+00,-2.576839999999999797e+00,-2.653640000000000221e+00,-2.730440000000000200e+00,-2.807240000000000180e+00,-2.884040000000000159e+00,-2.960840000000000138e+00,-3.037640000000000118e+00,-3.114440000000000097e+00,-3.191240000000000077e+00,-3.268040000000000056e+00,-3.344840000000000035e+00,-3.421640000000000015e+00,-3.498439999999999994e+00,-3.575239999999999974e+00,-3.652050000000000018e+00,-3.728839999999999932e+00,-3.805649999999999977e+00,-3.882449999999999957e+00,-3.959249999999999936e+00,-4.036039999999999850e+00,-4.112840000000000273e+00,-4.189639999999999809e+00,-4.264879999999999782e+00,-4.341289999999999871e+00,-4.418090000000000295e+00,-4.494889999999999830e+00,-4.569939999999999891e+00,-4.646370000000000111e+00,-4.723169999999999646e+00,-4.799970000000000070e+00,-4.876769999999999605e+00,-4.953570000000000029e+00,-5.030359999999999943e+00,-5.107160000000000366e+00,-5.183959999999999901e+00,-5.260760000000000325e+00,-5.337550000000000239e+00,-5.414349999999999774e+00,-5.491150000000000198e+00,-5.567940000000000111e+00,-5.644739999999999647e+00,-5.721540000000000070e+00,-5.798329999999999984e+00,-5.875110000000000277e+00,-5.951920000000000321e+00,-6.028719999999999857e+00,-6.105509999999999771e+00
Zavg,2.688300000000000134e-01,2.652900000000000258e-01,2.617399999999999727e-01,2.581700000000000106e-01,2.545000000000000040e-01,2.507499999999999729e-01,2.469999999999999973e-01,2.432499999999999940e-01,2.394499999999999962e-01,2.356100000000000139e-01,2.317700000000000038e-01,2.279299999999999937e-01,2.240600000000000092e-01,2.201700000000000046e-01,2.162800000000000000e-01,2.123800000000000132e-01,2.084799999999999986e-01,2.045700000000000018e-01,2.006699999999999873e-01,1.967599999999999905e-01,1.920800000000000007e-01,1.887999999999999956e-01,1.848899999999999988e-01,1.809900000000000120e-01,1.762600000000000000e-01,1.730700000000000016e-01,1.691900000000000071e-01,1.653000000000000025e-01,1.614400000000000002e-01,1.575900000000000079e-01,1.537499999999999978e-01,1.499000000000000055e-01,1.460799999999999876e-01,1.422799999999999898e-01,1.384799999999999920e-01,1.346900000000000042e-01,1.309200000000000086e-01,1.271899999999999975e-01,1.234500000000000042e-01,1.197199999999999931e-01,1.160199999999999981e-01,1.123500000000000054e-01,1.086899999999999950e-01,1.050200000000000022e-01,1.014000000000000040e-01,9.780999999999999417e-02,9.422999999999999432e-02,9.063999999999999835e-02,8.709999999999999687e-02,8.359999999999999376e-02,8.010000000000000453e-02,7.660999999999999754e-02,7.316000000000000281e-02,6.975000000000000644e-02,6.635000000000000620e-02,6.295000000000000595e-02,5.960000000000000020e-02,5.628999999999999976e-02,5.299000000000000238e-02,4.968999999999999806e-02,4.644000000000000211e-02,4.324999999999999678e-02,4.005000000000000226e-02,3.685000000000000081e-02,3.371999999999999997e-02,3.063000000000000098e-02,2.755000000000000157e-02,2.445999999999999910e-02,2.144000000000000072e-02,1.847000000000000031e-02,1.549999999999999989e-02,1.254000000000000080e-02,9.639999999999999264e-03,6.790000000000000029e-03,3.939999999999999926e-03,3.069999999999999812e-03,-1.670000000000000043e-03,-4.460000000000000422e-03,-7.179999999999999750e-03,-8.120000000000000481e-03,-1.123000000000000040e-02,-6.969999999999999633e-03,-4.250000000000000305e-03,-1.459999999999999926e-03,-2.100000000000000087e-04,4.360000000000000160e-03,7.210000000000000263e-03,1.005999999999999950e-02,1.298000000000000022e-02,1.594999999999999890e-02,1.891999999999999932e-02,2.188999999999999974e-02,2.492000000000000118e-02,2.800000000000000058e-02,3.108999999999999958e-02,3.418000000000000205e-02,3.731999999999999901e-02,4.052000000000000046e-02,4.372000000000000192e-02,4.692000000000000337e-02,5.016999999999999932e-02,5.347999999999999976e-02,5.677999999999999714e-02,6.008999999999999758e-02,6.343999999999999639e-02,6.685000000000000664e-02,7.026000000000000301e-02,7.366000000000000325e-02,7.711999999999999411e-02,8.061999999999999722e-02,8.412000000000000033e-02,8.762000000000000344e-02,9.116000000000000492e-02,9.475000000000000089e-02,9.833999999999999686e-02,1.019199999999999967e-01,1.055500000000000049e-01,1.092199999999999976e-01,1.128799999999999942e-01,1.165500000000000008e-01,1.202600000000000058e-01,1.239900000000000030e-01,1.277300000000000102e-01,1.314700000000000035e-01,1.352299999999999891e-01,1.390299999999999869e-01,1.428300000000000125e-01,1.466300000000000103e-01,1.504500000000000004e-01,1.542999999999999927e-01,1.581400000000000028e-01,1.619899999999999951e-01,1.658600000000000074e-01,1.697400000000000020e-01,1.736300000000000066e-01,1.781500000000000028e-01,1.812699999999999867e-01,1.851700000000000013e-01,1.890799999999999981e-01,1.935600000000000098e-01,1.967599999999999905e-01,2.006699999999999873e-01,2.045700000000000018e-01,2.084799999999999986e-01,2.123800000000000132e-01,2.162800000000000000e-01,2.201700000000000046e-01,2.240600000000000092e-01,2.279299999999999937e-01,2.317700000000000038e-01,2.356100000000000139e-01,2.394499999999999962e-01,2.432499999999999940e-01,2.469999999999999973e-01,2.507499999999999729e-01,2.545000000000000040e-01,2.581700000000000106e-01,2.617399999999999727e-01,2.652900000000000258e-01,2.688300000000000134e-01
cd,7.299999999999999632e-04,3.840000000000000097e-03,3.589999999999999875e-03,1.020000000000000073e-03,-2.180000000000000080e-03,-1.979999999999999989e-03,-2.150000000000000001e-03,-5.879999999999999810e-03,-4.780000000000000394e-03,-7.939999999999999142e-03,-7.380000000000000275e-03,-1.010999999999999920e-02,-8.089999999999999969e-03,-1.175999999999999962e-02,-9.700000000000000289e-03,-1.557000000000000051e-02,-9.629999999999999671e-03,-1.311000000000000013e-02,-1.097000000000000058e-02,-1.366999999999999986e-02,-1.449999999999999900e-03,-9.830000000000000196e-03,-1.009000000000000001e-02,-1.562000000000000020e-02,-2.320000000000000014e-03,-9.230000000000000357e-03,-8.170000000000000179e-03,-9.759999999999999579e-03,-5.199999999999999761e-03,-7.280000000000000013e-03,-5.270000000000000379e-03,-9.069999999999999937e-03,-2.579999999999999828e-03,-6.340000000000000149e-03,-1.729999999999999984e-03,-5.960000000000000020e-03,2.799999999999999755e-04,-4.049999999999999781e-03,1.160000000000000007e-03,-3.700000000000000164e-03,2.799999999999999972e-03,-2.000000000000000164e-05,2.530000000000000131e-03,1.069999999999999988e-03,4.510000000000000120e-03,3.439999999999999915e-03,5.530000000000000193e-03,1.719999999999999958e-03,5.879999999999999810e-03,4.749999999999999882e-03,6.910000000000000343e-03,5.290000000000000431e-03,6.579999999999999911e-03,7.889999999999999444e-03,7.440000000000000432e-03,8.389999999999999888e-03,7.349999999999999763e-03,8.859999999999999820e-03,9.110000000000000042e-03,1.129999999999999928e-02,8.880000000000000740e-03,1.097000000000000058e-02,1.119000000000000029e-02,1.269999999999999948e-02,1.110000000000000049e-02,1.358000000000000006e-02,1.363999999999999935e-02,1.685000000000000039e-02,1.480000000000000066e-02,1.804000000000000048e-02,1.781999999999999904e-02,1.991000000000000061e-02,1.913000000000000117e-02,2.365000000000000088e-02,1.520999999999999956e-02,2.868000000000000063e-02,2.443000000000000033e-02,3.253000000000000336e-02,2.872999999999999859e-02,6.053000000000000047e-02,4.780999999999999833e-02,2.959000000000000172e-02,3.253000000000000336e-02,2.384999999999999967e-02,1.512999999999999935e-02,1.896000000000000116e-02,2.350000000000000006e-02,1.823999999999999927e-02,2.019999999999999921e-02,1.670999999999999916e-02,1.842999999999999847e-02,1.412000000000000061e-02,1.702000000000000041e-02,1.276000000000000051e-02,1.379999999999999977e-02,1.063000000000000056e-02,1.336999999999999994e-02,1.072999999999999995e-02,1.129999999999999928e-02,8.380000000000000296e-03,1.170000000000000033e-02,8.559999999999999901e-03,9.249999999999999542e-03,6.769999999999999976e-03,8.869999999999999413e-03,7.029999999999999791e-03,8.479999999999999691e-03,6.559999999999999859e-03,6.879999999999999831e-03,6.790000000000000029e-03,6.119999999999999572e-03,6.300000000000000044e-03,3.720000000000000216e-03,5.389999999999999826e-03,4.440000000000000370e-03,3.810000000000000019e-03,2.160000000000000028e-03,2.099999999999999870e-03,8.400000000000000348e-04,2.020000000000000094e-03,-2.639999999999999986e-03,6.999999999999999929e-04,-2.990000000000000036e-03,4.499999999999999877e-04,-3.550000000000000204e-03,-1.379999999999999933e-03,-4.969999999999999592e-03,-2.459999999999999947e-03,-7.689999999999999787e-03,-4.939999999999999947e-03,-6.620000000000000016e-03,-5.190000000000000169e-03,-8.670000000000000623e-03,-8.080000000000000376e-03,-7.749999999999999944e-03,-4.499999999999999660e-03,-1.229000000000000058e-02,-9.539999999999999869e-03,-8.680000000000000215e-03,-1.690000000000000096e-03,-1.243000000000000008e-02,-1.089000000000000037e-02,-1.285000000000000031e-02,-9.010000000000000647e-03,-1.429000000000000062e-02,-9.589999999999999566e-03,-1.214999999999999934e-02,-8.739999999999999505e-03,-1.051000000000000024e-02,-7.830000000000000154e-03,-8.609999999999999598e-03,-5.749999999999999903e-03,-6.490000000000000109e-03,-2.629999999999999959e-03,-2.670000000000000064e-03,-3.330000000000000061e-03,4.089999999999999886e-03,6.790000000000000029e-03,6.610000000000000424e-03,3.419999999999999863e-03
